,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
255,False,/pSvctlyfb7Rfd3Z08KRlPijQQPV.jpg,"[18, 28, 80]",308149,en,The Beautiful Ones,A retelling of Romeo and Juliet set within the Los Angeles underworld.,3.571,/kjy1obH5Oy1IsjTViYVJDQufeZP.jpg,2017-07-14,The Beautiful Ones,False,6.9,6
256,False,/eQ3lE3R8VoYZ0XRqQWwuyMBkDEn.jpg,"[28, 53]",302150,en,The Hunter's Prayer,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,18.298,/d5MEdS2Q1HpZyqaRZ54VrzHfq4G.jpg,2017-06-08,The Hunter's Prayer,False,5.7,326
257,False,/qbTelIYzMR5DzZqcoHEAnFtBqvL.jpg,[27],297160,en,XX,This all-female horror anthology features four dark tales from four fiercely talented women.,10.871,/drcIFTEIBnWI4G3OQt6rXOI8hf4.jpg,2017-02-17,XX,False,4.9,364
258,False,,"[10770, 35, 18]",297172,en,Downsized,"Ebony and Michael were forced into a modern ""shotgun"" wedding after becoming teenage parents, putting their personal goals on hold in order to support their family. Amazingly, the two high school sweethearts managed to overcome the odds and establish a seemingly ideal life for themselves. However, the success that initially was meant to strengthen their family has become the very thing that is driving them apart. As a result, Michael desperately tries to hold onto everything he's worked his entire life to gain. This leads the family on an unconventional adventure to restore the faith, hope, and trust that initially brought them together.",1.4,/hbPapwuov22I5NrhOVHk4bbMAYI.jpg,2017-06-18,Downsized,False,0.0,0
259,False,/lAj5vB0r5pu9SqB1Eu0XJQ7fnhT.jpg,"[18, 9648, 10749]",301372,en,Voice from the Stone,Verena is a nurse who arrives at an old mansion in Italy to help a young boy who has fallen silent since the sudden passing of his mother.,12.817,/6pJseCfsd90nA26Jz1HTSuyRzGz.jpg,2017-04-28,Voice from the Stone,False,5.6,420
260,False,/oLyQu5QAR1w7e8roeveNiZXS5kN.jpg,"[18, 35]",199734,en,5-25-77,"Alienated, hopeful-filmmaker Pat Johnson's epic story growing up in rural Illinois, falling in love, and becoming the first fan of the movie that changed everything.",6.821,/jTi6pvvK5oiBPbQ4tYv3Djh97ir.jpg,2017-05-25,5-25-77,False,5.0,5
261,False,,"[28, 18]",266014,pt,Nirvana - O Filme,VEGA is a smalltime wiseguy who teams up with the most delinquent smalltime criminals to payback BARBAS the leader of the gang that betrayed him.,0.848,/7E78xdNfylFYbtMgm69ccbuoldL.jpg,2017-06-01,Nirvana: A Gangster Odyssey,False,0.0,0
262,False,/1HoDcETfVD3AjcmWxcCVwu5MGj8.jpg,"[18, 53, 10749, 878, 9648]",269795,en,2:22,"A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m.",23.955,/rj0h3RnKX5CB8X5UE1PfpMSV4MP.jpg,2017-06-29,2:22,False,6.0,1302
263,False,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,"[12, 28, 14]",166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",59.554,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,2017-05-23,Pirates of the Caribbean: Dead Men Tell No Tales,False,6.6,10578
264,False,/unLgylPrUl14nykUejZbggv1nx3.jpg,[10402],226526,en,Michael Schenker Group: Live at Rockpalast,"Recorded Live At Rockpalast - Markthalle Hamburg, Germany - January 24th 1981",0.6,/mHfN5QYu19GtOoqS8OL3GPDwuGh.jpg,2017-10-06,Michael Schenker Group: Live At Rockpalast - Hamburg 1981,False,0.0,0
265,False,/wVEDEsUFsfUC8cUeSCyPT3wzrdR.jpg,"[878, 53]",188924,en,Atomica,"In the near future, when communications go offline at a remote nuclear power plant isolated in the desert, a young safety inspector, Abby Dixon, is forced to fly out to bring them back online. Once inside the facility, mysterious clues and strange behaviors cause Abby to have doubts about the sanity, and perhaps identities, of the two employees onsite.",6.894,/o0fYUDBEvymij9WM3JtG1AVrgex.jpg,2017-03-17,Atomica,False,4.8,71
266,False,/h32SpZLQzbohjPOermBtIbXdqEd.jpg,"[53, 27, 18]",242606,en,Keep Watching,"A family imprisoned by intruders is forced to play a terrifying game of ""Kill, Or Be Killed"". As the night unfolds, the game's mysterious rules become clear, and the family realizes their nightmare is being streamed live to riveted viewers all over the world, who are compelled to KEEP WATCHING... not knowing if what they're seeing is real, or staged.",11.685,/65UjzcdXlLcDzZQEidMN58BsFzg.jpg,2017-05-04,Keep Watching,False,5.1,242
267,False,/k44swSczAvs9HsFZoZO5m9On78w.jpg,"[878, 9648]",264352,en,Radio Mary,"Mary (Kate Lyn Sheil) lives alone. She is waiting for something to happen in her life. Riding the elevator to work, a strange man, Hayward, grabs her shoulder and speaks to her telepathically. “Do you believe in magic?” This triggers a nervous breakdown. After a visit to the emergency room, Mary goes to stay at her sister’s house, and goes into therapy. Mary can now hear people’s thoughts, and she starts hearing music that seems to be broadcast from her mind. Adapted by Gary Walkow from his novel of the same name.",1.443,/oUZWuzPxQpTFoDkzzTgt0Iwz2SC.jpg,2017-11-28,Radio Mary,False,5.0,1
268,False,/wVuXWuwn5JG7SkOe0SiH56q5oBv.jpg,"[18, 28, 80]",264402,es,La 4ª compañía,"Zambrano is a young criminal with the only hope of joining the legendary prison American football team known as The Dogs of Santa Martha. His hopes end up involving him with organized crime since The Dogs, who are also known as The 4th Company, a squadron of inmates at the service of the administration that controls the jail, its vice and its privileges. Corruption and crime have no limits; they ravage the city with car thefts, bank robberies and other crimes under the auspices of the authorities, the story takes place during the López Portillo presidency and his men.",6.245,/wykPRhCP2kJ036kH3iiUAGFjDi5.jpg,2017-01-13,The 4th Company,False,6.0,25
269,False,,[],264407,es,Papagiorgio. El grande,"A magical spectacle, full of color and unique thrills. A group of animals get together to perform incredible acts. Two brothers, in spite of having the same upbringing, have taken very different paths: the elder one is filled with bitterness and fury, and the youngest has a very special gift, he can communicate with animals. They all live together in a very unique atmosphere The Pagiorgio the Great Circus. Papagiorgio reinvents the circus by turning this ancient show into something magical and extraordinary. There is a legend of a circus that travels through jungles, mountains and plains, in constant movement, leaving no trace behind; they say the show is as magnificent as nature itself.",0.6,,2017-08-22,Papagiorgio. The Great,False,0.0,0
270,False,/l8kR9ZMF9Zi1IDxsHJjITzvfBiv.jpg,[],260658,ta,விழித்திரு,"Various people in different places, and dealing with diverse issues, come together and run for their lives in an unexpected situation.",1.4,/xMLB0rAWLMEc5Kc2i4q93oZFspG.jpg,2017-11-03,Vizhithiru,False,5.0,3
271,False,/3MSrtN9M6V8te4XYWeaO2x8EesO.jpg,"[28, 16, 35, 10751]",268531,en,Captain Underpants: The First Epic Movie,"Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",29.817,/vVWwCv5WjDpddG2JsDPVPBmmP1e.jpg,2017-06-01,Captain Underpants: The First Epic Movie,False,6.2,1017
272,False,/u4vzkyQFGuTJ1l2SS9jZmYZG4fr.jpg,"[35, 27]",207680,en,Return to... Return to Nuke 'Em High aka Vol. 2,"Following the events of Volume 1,  the mutated glee club continue their violent rampage in Tromaville. Chrissy and Lauren, two innocent lesbian lovers, must fight not only the Cretins, mutants, and monsters but also the evil Tromorganic Foodstuffs Conglomerate. Can they, and Kevin the Wonder Duck, save Tromaville High School and the world?",7.781,/2YC1JNgGGHrCXDT83UCpdcWLFmV.jpg,2017-01-15,Return to... Return to Nuke 'Em High aka Vol. 2,False,6.4,138
273,False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,"[28, 18, 878]",263115,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",67.047,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-02-28,Logan,False,7.8,17309
274,False,/dyMNw0N06GgdhVhXxkxUiAqon2u.jpg,"[99, 36]",254642,en,German Concentration Camps Factual Survey,"On the 29th September 1945, the incomplete rough cut of a brilliant documentary about concentration camps was viewed at the MOI in London. For five months, Sidney Bernstein had led a small team – which included Stewart McAllister, Richard Crossman and Alfred Hitchcock – to complete the film from hours of shocking footage. Unfortunately, this ambitious Allied project to create a feature-length visual report that would damn the Nazi regime and shame the German people into acceptance of Allied occupation had missed its moment. Even in its incomplete form (available since 1984) the film was immensely powerful, generating an awed hush among audiences. But now, complete to six reels, this faithfully restored and definitive version produced by IWM, is being compared with Alain Resnais’ Night and Fog (1955).",3.361,/z60nncQ3fdMOQP7K8sduljE33rx.jpg,2017-01-06,German Concentration Camps Factual Survey,False,7.7,11
275,False,,[99],290502,en,All Jokes Aside,"""Laughumentary"" about black comedians in Hollywood.",0.6,/sRXGeHy3Q6fKT0LZu538HjQMETg.jpg,2017-03-22,All Jokes Aside,False,1.0,1
276,False,/gB2xvyQCsKmYhfKdcipyBjmDdsH.jpg,"[10749, 12, 18]",290512,en,The Mountain Between Us,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",31.717,/3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,2017-10-05,The Mountain Between Us,False,6.6,2059
277,False,/yyztx3Sl9AhkdjuWrPBFOnzreNk.jpg,"[35, 10402, 10749, 878]",341689,en,How to Talk to Girls at Parties,"Croydon, 1977. A trio of punk teenagers goes to a party to meet girls, but they find that girls there are very different from what they expected.",10.902,/v6mPfyGshwXd1R6kQlMEyZ8Zu2s.jpg,2017-10-06,How to Talk to Girls at Parties,False,6.1,315
278,False,/xoh4iWOQ3l0JFFD8BBrmLMTvKSU.jpg,"[27, 53]",292280,en,The Bye Bye Man,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",23.488,/bape74Eeli5NJ6x4UKuUr604xXh.jpg,2017-01-12,The Bye Bye Man,False,5.2,1094
279,False,/3behgO8Cf5Zen0oRKmeVqjQiKDP.jpg,[18],342870,en,In God's Time,Four characters lives are transformed when they come into contact with a supernatural wristwatch that reveals the light and darkness within and brings forth a higher level of consciousness.,2.533,/rEZz2mf1JJxmVGCQwHvQdM1eStU.jpg,2017-04-14,In God's Time,False,6.5,2
280,False,/tm48dQbqhGr5uamI8YqFIg4krzV.jpg,[18],341244,pt,O Filme da Minha Vida,"The sierras of southern Brazil, 1963. The son of an French man and a Brazilian woman, Tony is a young man with a profound love of cinema and poetry. After graduating from college he returns to his small town in rural Brazil, to find out that his father had left for good, back to France. Tony then looks for the company of his fathers friends in search of information and references of a lost male role-model. He becomes a school teacher and a male figure to kids, in an attempt to provide them with something he lacks himself. A series of developments lead him to a surprising final lead on his fathers' whereabouts and reasons for leaving.",5.413,/tZ544US8qblE1saWrvbH2U17vUD.jpg,2017-08-03,The Movie of My Life,False,7.4,106
281,False,/i4ZougHEyBAboDpi6jsaTUDTjUl.jpg,"[14, 53, 28, 12, 27]",282035,en,The Mummy,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",32.449,/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,2017-06-06,The Mummy,False,5.5,6399
282,False,/l4t6QYcDEIXep6C5Vmjna8Fl5Vy.jpg,"[16, 35, 10751]",295693,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",21.556,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,2017-03-23,The Boss Baby,False,6.5,6386
283,False,/jbVfnPZB8hewmpXeDj0VcBC0m0A.jpg,"[35, 18]",353569,en,Table 19,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",13.545,/crHZY0Ol1jsHUJ4suEKUKWmyLzA.jpg,2017-03-03,Table 19,False,6.0,866
284,False,/seeXEPugZ09cCz82rT81I1O4ezg.jpg,"[35, 18]",353570,en,The Tiger Hunter,"A young Indian man comes to 1970s America on a quest for success, only to end up concocting an elaborate farce with a group of misfit roommates in order to woo his childhood crush.",4.178,/dQLqYWskQCYPDMPx8PxXkEC1rAM.jpg,2017-03-31,The Tiger Hunter,False,6.2,15
285,False,/9blMrtbe15a1sUoQKREucJjgd5p.jpg,"[18, 36]",353575,en,LBJ,The story of U.S. President Lyndon Baines Johnson from his young days in West Texas to the White House.,7.171,/780oVVWLDHMx2DCn0xUHeOEw0na.jpg,2017-11-03,LBJ,False,6.4,126
286,False,/f5a9YRvJ7uSM0JAtEI59sqKRnVg.jpg,"[35, 10402]",353616,en,Pitch Perfect 3,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",21.669,/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg,2017-12-20,Pitch Perfect 3,False,6.6,2991
287,False,/lcix4ZjVsO7YqHohmk0QLcJRRl5.jpg,"[18, 27, 53]",354216,en,The Devil's Candy,A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas.,10.337,/9Yz9DCan4tRfqZgDrCSgzUX1WXV.jpg,2017-03-17,The Devil's Candy,False,6.3,553
288,False,/gI0YX75utfJCBBXlO0EZ9da2zR5.jpg,"[9648, 18]",354285,en,The Sense of an Ending,A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.,9.128,/gvW0Ki7pEv4iZYbtGwgcvqR6s1c.jpg,2017-03-10,The Sense of an Ending,False,6.3,169
289,False,/jFDHwsTPrhIbXkPkwJGU3EORmPo.jpg,"[35, 18, 10752]",354287,en,War Machine,A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.,14.397,/bU2Q2rCH5VFrJNKSyx6wSmQZFsX.jpg,2017-05-26,War Machine,False,5.6,960
290,False,/dqtosyPcgnotoMuo8wy4xwY1Bxe.jpg,"[80, 18, 36, 53, 10770]",363992,en,The Wizard of Lies,"A look behind the scenes at Bernie Madoff's massive Ponzi scheme, how it was perpetrated on the public and the trail of destruction it left in its wake, both for the victims and Madoff's family.",15.998,/8k4lJ4e0hvDQtKpItXmmPdw69sO.jpg,2017-05-11,The Wizard of Lies,False,6.6,465
291,False,/y6tKHt7iwcYwqckk3iOZV0vWKRM.jpg,"[80, 35]",353070,en,Going in Style,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",23.787,/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,2017-04-06,Going in Style,False,6.7,2415
292,False,/fRFChVkRwhpPzGRAPGa5BWxy28O.jpg,[99],365733,en,Monogamish,"Recovering from a heartbreaking divorce, independent filmmaker and son-of-an-Italian-Prince Tao Ruspoli takes to the road to talk to his relatives, advice columnists, psychologists, historians, anthropologists, artists, philosophers, sex workers, sex therapists, and ordinary couples about love, sex & monogamy in our culture. What he discovers about his very unconventional family, and about the history and psychology of love and marriage leads him to question the ideal of monogamy, and the traditional family values that go with it.",2.964,/gL8zZ8bBC0eB6ik4pZ3WfREtupI.jpg,2017-10-13,Monogamish,False,6.3,3
